Hotel ID,Hotel name,Hotel URL,Stars (class),"x,y coordinates",pros,cons,author ID,creation_date
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"The room was clean and nice, the staff friendly 
Only breakfast was not much varieties and tasted below level",Room and staff,285377112,2021-11-29 19:11:57
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,friendly staff,flies in the lobby,239513538,2021-11-28 08:39:42
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,The staff are very helpful and nice. The location as I wanted close to my destination. Breakfast was good.,"The smell of the carpets I think, it smells like wet area. Otherwise everything was good.",0,2021-11-20 20:54:27
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,location,room was smelly old carpet,98416431,2021-09-21 18:34:43
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"location, breakfast, staff, cleanliness 
near to 2 big malls , lot of restaurants around. 
thanks for Mr Faisal",lobby is small,8650039,2021-09-06 18:10:01
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Friendly Staff
Clean rooms
Very good Breakfast
Good location",The in-room WIFI was very bad,28821331,2021-09-04 14:12:30
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Clean room , comfortable bed , polite and nice behavior from stuff especially the girl in the reception desk (morning shift)","Shower was close in the swimming pool
Some equipments in health club not working",114067459,2021-08-16 13:22:12
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"It was a great 2 days stay in this Blu. Awesome decoration, quiet ambiance and professional staff.",,302688343,2021-08-05 05:42:03
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"Rooms are spacious, cleen, and comfortable",Parking is very limited and very small,77165019,2021-06-03 08:23:17
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,,Was excellent as usual,0,2021-04-27 17:43:26
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"it was perfect 
very friendly staff 
fast services",,174914187,2021-03-16 17:48:03
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,Cleanliness,"* The room & Bath lighting 
* The Bath decoration is consumed need to renew",84323940,2020-12-01 13:53:53
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,The staff is excellent specially Noor who assisted me from the very beginning since I came... she’s really nice and very accommodating as well as her colleague Roland. I also like the bed is very comfy and the location of the hotel.,The room is small and the carpet it is not that clean including the floor in the bathroom.,298274241,2020-11-26 09:06:43
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"location,","could have been cleaner,house keeping was not tothe standard",15532665,2020-11-08 18:10:15
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,"1-The room is spacious 
2- Toilet is very clean and has a nice shower
3- Staff is very helpful & friendly especially ""Noor"" & ""Saud""",The mattress wasn't very comfortable and I had to change my room to get a slightly better bed.,16555387,2020-10-17 23:17:42
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,It's  very good in general.,,82337595,2020-10-02 19:50:58
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,Nice bed,Breakfast,68588397,2020-09-23 21:21:32
1420808,Radisson Blu Plaza Jeddah,https://www.booking.com/hotel/sa/radisson-blu-plaza-jeddah.html,4.0,39.227444,21.511389,location and overall facilities,There was only one button on phone for all services and no body picked the phone for whole night.,115611895,2020-09-01 12:08:52
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,location,TV channels are limited,1428725,2022-04-15 20:05:16
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"clean rooms, great room services, bed was comfortable, clean toilet, good location.","THE FRIDGE I DON’T KNOW IF IT WAS EVEN WORKING. 
I thought I’m getting a sea view room, but got surprised I didn’t.
the room is small",454355361,2022-04-01 14:14:17
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,location,restaurant not much great and laundary response,0,2022-03-08 13:49:30
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"- cooperative receptionist 
- clean and comfortable rooms","- expensive laundry surfaces
- bad room surfaces, waiting them for more than 1 h and no one came",60189408,2022-02-26 17:51:27
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"Great staff, comfortable matrixes and clean facility.","All machines are broken in the fitness room, very small fitness room and no black coffee at the breakfast!!!",90004174,2021-12-22 06:37:03
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,The view,"Everything was good except the room i saw there was a damage in the wall , the Smell inside the room was disgusting.",352423414,2021-12-21 13:59:48
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"How clean the hotel was, and the pool was very clean","The pool was ment to be adults only, and there was a lot lots of kids in the pool and the gym was so small you could swing a cat",536271028,2021-12-15 14:57:38
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,Location- clean - comfortable,Food - breakfast was bad,147487652,2021-11-28 20:23:00
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,"The room was very smelly, it lacked basic things like hairdryer . The reception staff was very impolite and calling my room at random hours, like 6am. Food in the restaurant was bad and it was fast food only. The hotel claims to be a 5  star hotel which is clearly a lie. Looks nothing like on the picutres on booking.com",0,2022-04-29 14:11:28
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,clean & good service,,545169357,2022-04-05 20:26:11
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"Overall , Staying was great","I use to come from time to time , The only thing that I don't like is Cigarette smell in the toilet. Not in all rooms I have stay in ,",0,2022-03-22 13:11:42
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,all at all is perfect,nothing to don’t like,0,2021-12-11 19:01:50
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,Mold in the air vent and the smell of mold. Water from shower was not hot enough.,69303983,2021-12-06 07:17:32
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,comfy bed and renovated room,no regular housekeeping and they didn’t make up my room when I came back found it the same way i left it,171020310,2021-11-01 19:58:32
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,This is the worst hotel I’ve been to in Jeddah. As I arrived my room was given to someone else. I was then relocated the next day to a room which had windows that were blocked by another building. There was no room service. My key cards were non functional having to change them every night. Even if they pay me to come back again I will never return.,461914022,2021-10-20 15:28:13
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,Staff facilities cleanliness,Tap water horrible,207360231,2021-10-15 15:34:34
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,Rooms are nice and well designed,"everything else , Stuff was not helpful and lazy , service was extremly bad .",28461707,2021-07-25 11:12:32
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"Service is sooooo sooooo so Bad, variety of breakfast is very limited",Nothing,498554826,2021-07-08 12:48:35
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,"très belle chambre 
lit et oreillers très confortables","aucun sourire à la réception 
sauf le door man très souriant, serviable",304195375,2022-01-16 19:20:08
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,523505234,2022-04-20 16:48:22
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,352653721,2022-04-01 20:24:31
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,563932135,2022-03-29 20:11:58
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,54579303,2022-03-13 07:14:25
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,16365845,2021-12-16 04:13:13
7312695,Hoor Park - حور بارك,https://www.booking.com/hotel/sa/hoor-park.html,4.0,39.1581884925532,21.5142235783632,,,98520922,2021-12-10 14:12:04
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Location is good. Rooms are spacious. Staff is friendly.,slow elevators,535811045,2022-04-01 13:53:46
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,location,quality of the room,0,2021-11-25 11:17:34
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,"location , cleanliness",nothing,862920,2021-11-20 11:08:08
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,A hotel you can trust even you are alone. 👍🏻,,205312738,2021-10-24 23:24:40
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,😘,☺,157340046,2021-10-07 18:31:01
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,The apartment was extremely clean and very quiet.,"The bed was extremely hard. I felt like I was sleeping on the floor!
Also the people who worked at the front desk could not speak English.",192217203,2021-09-26 11:48:37
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Location and staff,Average quality facility,14845871,2021-09-17 12:17:06
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,No breakfast ordered,Nil,0,2021-08-04 13:49:05
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,"The staff were excellent, they helped a lot. The registration and booking was very smooth.",,506261442,2021-08-03 18:46:07
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Clean,Microwave is not working,497154344,2021-07-29 15:31:58
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,The room is nice,Initially try to deny that I sent the actual time of check in and try to cancel the booking but later confirmed.,305066290,2021-07-23 13:53:08
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Great value for money paid. Clean and cozy,,0,2021-06-29 21:01:10
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,The location is accessible to many neighborhoods and easily access from the main road.,Price is a bit high.,3800469,2021-06-23 09:59:35
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Location is good,Nothing,124152847,2021-05-24 13:58:32
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,"Location, staff",Nothing,862920,2021-05-05 17:24:00
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Friendly staff...,All good,43443367,2021-05-03 10:13:07
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Convenient location and well maintained rooms,,152012598,2020-12-14 20:09:41
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,it is good place near to Air port,,29842333,2020-11-25 07:35:44
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Staff was very nice and helpful.,The Room I stayed in need some paintings job done. Compare to my previous stay in the same hotel. The quality of the room differ compare to the “Junior one bedroom suite”.,233747993,2020-11-01 14:55:18
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Location,Nothing,862920,2020-10-19 04:32:33
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,It's close to a lot of restaurants,The A/C isn't good,366271552,2020-09-12 14:04:38
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,"Clean, perfect location, friendly staff",,146306204,2020-05-15 10:40:22
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,The location was good so was the room,"Didn’t like where the wall plugs were placed, in my case I took a double bed and the two plugs were placed in the middle of the bed literally behind the pillows!",76646477,2020-02-06 12:03:41
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,great value and good customer service. great for families.,,0,2019-08-19 16:01:35
2381074,Burj Al Faris Hotel Apartments,https://www.booking.com/hotel/sa/burj-alfaris.html,0.0,39.1292975842952,21.6441020558028,Clean quiet and  very helpful staff,Nothing .,106248561,2019-06-24 00:25:06
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,location,,270507231,2022-05-06 21:54:13
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,All the staff are great,"The facilities were not good, the pool is not clean",569534155,2022-04-19 23:21:13
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"the rooms are clean, rooms and utilities are nice and the food was good",there was poor coordination between the staff,369512001,2022-03-23 16:31:19
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Well designed  room n facility,Missing hangers,114978452,2022-03-18 14:48:51
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Bed,No sleepers in room.,0,2021-12-01 14:59:43
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"Usual hotel with some extras, like gym and outdoor swimming pool. Room had a balcony (mine had a balcony to the street side) and was spacious, furniture were standard hotel stuff and comfortable. Wifi, air conditioning was working good and room TV was quite large and modern. The hotel is not too far from important places in Jeddah. Outdoor swimming pool was big sized and was maintained well with clean water.","Bathroom did not really have water. Strange, but the shower only leaked the water when fully opened, almost impossible to shower. You have to climb under the fixed shower head to get water onto your body. Toilet could be flushed once every 15 minutes, and had to retry many times to get it working, it was really-really frustrating. Also the room, especially the bathroom could be much more clean, it was a bit dirty and old, just like the rest of the hotel.",64779194,2021-11-03 13:10:57
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"The price was responsible,","No access from car barking to the lobby, there was strong painting smell in the floor. The shower merged with the bathtub",85321770,2021-11-03 12:12:28
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Everything is clean except the pool and the gym where dirty,The pool was out of order for two days and when it opened it was very dirty the sauna and the gym were out of order,508159070,2021-10-02 21:50:25
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,What I like about the hotel is only the location and comfy beds. The hotel staff which is are the cleaners are polite. And 1 lady in the reception when we checked out.,"I didn't like the staff (he is maybe a manager or supervisor) who assisted us when we reached the hotel. It is a bit rude not to accommodate the client's request of changing rooms immediately if the client is not comfortable staying on that room. He keeps on talking and WITHOUT A FACE MASK!! and saying it is okay and there is no problem with the room but as a client, they should accommodate the request and not fight with their own clients right? HE COULD HAVE OFFERED US A NEW ROOM RIGHT AWAY AND THEN IT IS DONE. It this really a 4-star hotel as they were saying?!

The rooms also are not ready at 8:00pm when we reached the hotel, we reserved the rooms and reservation means what? It is RESERVED right? It means it SHOULD BE READY since the check in time of the day which is 2:00pm usually. We were so tired from our trip and some of us needed to wait for 30minutes - 1 hour.",122612386,2021-10-02 08:59:29
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Staff of bell boy has to be increased,Bathroom needs good maintenance,193009114,2021-08-11 15:36:52
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,,"Transportation from airport , needs long notice",0,2021-07-18 14:59:49
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Staff,Furniture,18097085,2021-07-18 14:05:56
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,I like only tge location,Its old,2513736,2021-03-05 09:18:49
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Location and friendly staff,Bathroom is old and need a complete change,451988862,2020-12-16 15:26:30
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,hotel staff are so helpful and ready to assist anytime,"everything's fine, only for local calls in phone have charges other",347901286,2020-11-26 12:55:39
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,The bed & the breakfast,I didn’t receive the bill till now ☹️☹️☹️,0,2020-03-10 22:52:22
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,,"1. The receptionist are not trained well
They don't know how to deal with customers
2. Food is not as expected in the Restaurant",9521164,2020-02-08 08:36:22
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"The staff are professionals, good looking , friendly , cooperative when possible, the hotel looks very nice especially in the main lobby.","Very expensive, the pool has no heater so it gets freezing cold sometimes , no one met me in the entrance to explain where should I park my car which stressed me out.
I needed some simple stuff & was so surprised it wasn't available such as an HDMI cable to connect my devices to the TV.
The WIFI was a nightmare sometimes,  keeps disappearing so many times.
The telephone was from 2000 the speed dials all were wrong.",160588728,2020-01-18 05:42:48
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Lots of food choices. Great view conducive for meal time.,Sagged bed mattress. Incomplete toiletries. No light in the dresser and passage. Needs attended to upon called for service; thank you.,0,2019-12-07 18:02:10
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,I came specifically for its near location to Sulaiman Fageeh hospital.,The hotel needs Rejuvenation and Refurbishment.,4003768,2019-11-25 08:10:26
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"Breakfast, lobby and friendly staff. The after sales call I received was very impressing. Good luck.",,124850576,2019-11-24 12:43:28
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,"The response from reception to my complaint (see below)

Also the gym is ok.","The first room I was booked into was totally unacceptable for the quality and price of the hotel.
It was badly maintained, the air conditioning was very very noisy (the worst I have ever had in a hotel) and the bathtub/shower drain (plug) would not work so the tub filled with dirty water.
After talking to reception, they moved me to a different room which was acceptable.",373180889,2019-11-17 14:39:19
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Location and staff,Smoking smells in the non smoking area,151266455,2019-11-17 14:17:26
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Great Breakfast,fine,368432399,2019-10-21 14:17:50
69849,Al Hamra Hotel Jeddah,https://www.booking.com/hotel/sa/jeddah-al-hamra.html,4.0,39.1725522279739,21.5268379080633,Very good breakfast.  Jim also nice.,"There is not enough light facility in the room, which is really a serious matter.  They should provide a tube light in the room.",167610885,2019-10-19 18:50:47
8103088,Valley Villa,https://www.booking.com/hotel/sa/valley-villa.html,0.0,39.289131356929,21.563803387939,,,335469257,2022-03-20 23:24:27
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Room wide and comfortable,Parking area its soooooo tight,13309821,2022-05-10 06:52:21
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,size of the room,parking,182908493,2022-04-02 15:31:58
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"The staff were excellent - not sure what i would have done without the help of the hotel manager, Krishna Kumar. Kumar organised a taxi driver to drive us around Jeddah. I provided a list of locations and Kumar put together the tour for me after my original tour fell through. Bonus - was almost 3 times less expesinve and i got to see everything i asked. Also, the taxi driver brought us to a hospital to have our PCR test done and the next morning took us back to get the results. Excellent service and highly recommend speaking to Kumar if you want a tour. All staff were very helpful. The breakfast was very good - large selection. Room was very large and bathroom was huge.","The bathroom, although huge, needed a bit of tidy up work done. Parts were rather old and in need of repair/renovating. Although i loved the shower the unit was open to the bathroom so water went all over the floor which became very slippy. Only other thing was the server in the breakfast never had his mask on correctly - it was always below his nose which isn't good when around guests and food.",46698008,2022-03-06 18:31:26
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,The room was fantastic with great bathroom. I was  allowed to check out late in the afternoon.,The breakfast and the staff at restaurant.,32478714,2022-03-03 21:05:18
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,staff very polite,quite,238248357,2022-02-24 15:47:21
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,room wideness,quite,238248357,2022-02-21 05:07:54
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"The room is spacious and the bed is comfortable, staff so friendly and the location is central.",There was a faint smell in the bathroom which scape to room when the door is open,125466782,2022-01-24 19:06:40
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Clean and quiet.,Door lock the sensor is not recognizing the the card. I was updating the every time,0,2021-11-25 20:59:14
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Staff very friendly
Hotel very clean
Breakfast very nice. They should include Fruits such as banana and apple",,61904410,2021-09-23 13:43:39
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"The location is very good , the hotel is new and very good",,61224165,2021-09-09 16:32:08
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Staff, cleanness, and price for money",Parking is extremely narrowed,23600936,2021-08-26 16:05:37
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"I have enjoyed a lot during my stay, friendly staff especially Awateef, clean room, the location was good, it was lot of choices in the breakfast meal, highly recommended",The swimming pool was closed and they did not mentioned that in booking.,351144086,2021-08-21 21:52:04
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Not a bad breakfast. Definitely, it was not a 5 star one!","It was good overall. The room was spacious. However, there were some small flies in the bathroom, and the AC compressor located near the window was noisy !!",34313223,2021-07-10 02:49:45
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,it is nice,"the space of room
clean
bathroom",153461240,2021-07-07 13:51:25
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Room,Water of the bathroom,47345569,2021-07-06 13:38:20
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"friendly staff, clean hotel, spacious room, and quiet place with an accessible location",breakfast buffet was literally empty and  I hardly found something to eat small bites and cup of juice only and left the restaurant with not good feedback,138111456,2021-06-06 14:27:05
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Very clean,One thing I didn't like and i think they can improve it is the breakfast buffet. It didn't have many options.,265705851,2021-06-05 17:16:51
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,Everything was perfect,,168079049,2021-04-24 14:52:27
6800984,Emerald Hotel,https://www.booking.com/hotel/sa/fndq-myrld.html,4.0,39.1813554995098,21.5323764339718,"Friendly Staff
Beautiful, clean and large room",,337764651,2021-03-13 09:17:41
